Date, Open, High, Low, Close
07/26/22, 973.74, 984.72, 973.63, 982.43
07/25/22, 960.08, 975.06, 957.78, 974.75
07/22/22, 953.63, 963.11, 953.34, 960.95
07/21/22, 944.96, 949.00, 938.54, 948.95
07/20/22, 958.55, 959.37, 944.10, 945.41
07/19/22, 956.15, 961.60, 952.79, 957.41
07/18/22, 961.89, 961.89, 949.44, 949.77
07/15/22, 961.15, 964.21, 946.71, 963.16
07/14/22, 948.80, 957.95, 940.52, 956.24
07/13/22, 953.30, 965.73, 949.96, 956.59
07/12/22, 961.98, 973.74, 956.77, 960.72
07/11/22, 959.57, 969.15, 954.90, 966.95
07/08/22, 966.46, 966.94, 959.87, 962.03
07/07/22, 970.72, 974.95, 965.47, 966.60
07/06/22, 961.36, 976.64, 954.71, 967.94
07/05/22, 989.62, 990.58, 944.34, 958.21
07/01/22, 972.82, 993.83, 969.18, 992.63
06/30/22, 954.20, 975.67, 951.69, 969.30
06/29/22, 959.54, 963.06, 953.34, 959.49
06/28/22, 964.70, 972.18, 956.93, 957.84
06/27/22, 950.87, 963.68, 948.76, 961.43
06/24/22, 939.52, 955.29, 938.29, 953.63
06/23/22, 916.08, 937.10, 916.08, 935.74
06/22/22, 900.00, 919.50, 898.87, 912.38
06/21/22, 890.84, 908.35, 890.12, 904.22
06/17/22, 895.49, 902.02, 878.76, 887.72
06/16/22, 902.43, 902.43, 888.75, 895.93
06/15/22, 915.44, 926.33, 901.00, 912.35
06/14/22, 936.21, 938.34, 900.31, 910.14
06/13/22, 972.45, 972.45, 930.71, 934.70
06/10/22, 977.95, 988.88, 970.22, 980.42
06/09/22, 1009.18, 1013.94, 984.92, 985.66
06/08/22, 1025.97, 1025.97, 1007.86, 1009.84
06/07/22, 1021.00, 1031.30, 1014.49, 1030.43
06/06/22, 1022.69, 1030.37, 1021.38, 1022.60
06/03/22, 1023.42, 1026.80, 1018.80, 1020.31
06/02/22, 1024.42, 1027.40, 1003.05, 1026.38
06/01/22, 1026.01, 1026.68, 1012.20, 1021.08
05/31/22, 1029.23, 1030.19, 1017.05, 1023.05
05/27/22, 1020.00, 1035.40, 1016.88, 1035.30
05/26/22, 1025.68, 1030.02, 1021.40, 1022.04
05/25/22, 1023.28, 1024.68, 1014.38, 1020.72
05/24/22, 1007.16, 1024.27, 997.72, 1022.36
05/23/22, 1000.00, 1009.80, 993.68, 1005.02
05/20/22, 990.56, 994.26, 978.11, 990.86
05/19/22, 988.58, 993.54, 975.09, 989.40
05/18/22, 1004.48, 1005.32, 989.42, 991.68
05/17/22, 997.38, 1001.72, 981.80, 1001.62
05/16/22, 994.56, 999.04, 989.05, 993.80
05/13/22, 987.97, 994.65, 978.23, 992.74
05/12/22, 988.75, 991.72, 972.43, 982.84
05/11/22, 985.64, 1007.96, 983.69, 991.15
05/10/22, 999.79, 1012.49, 974.39, 984.23
05/09/22, 1003.64, 1008.22, 990.48, 998.05
05/06/22, 992.37, 1010.87, 992.18, 1007.16
05/05/22, 1008.09, 1011.98, 989.93, 998.27
05/04/22, 994.51, 1012.77, 992.51, 1011.30
05/03/22, 991.22, 1007.61, 987.57, 990.31
05/02/22, 1003.28, 1008.73, 976.90, 987.17
04/29/22, 1026.34, 1026.81, 998.30, 999.90
04/28/22, 1021.74, 1034.35, 1017.87, 1030.72
04/27/22, 1023.03, 1031.70, 1013.10, 1016.95
04/26/22, 1031.38, 1042.01, 1022.44, 1022.58
04/25/22, 1044.69, 1045.68, 1018.25, 1033.17
04/22/22, 1058.82, 1058.91, 1041.88, 1042.69
04/21/22, 1069.85, 1073.75, 1058.44, 1059.39
04/20/22, 1066.65, 1077.08, 1066.65, 1071.75
04/19/22, 1056.57, 1062.32, 1055.32, 1060.30
04/18/22, 1062.34, 1069.22, 1050.02, 1054.81
04/14/22, 1063.61, 1069.16, 1061.22, 1061.63
04/13/22, 1063.95, 1065.71, 1053.67, 1061.15
04/12/22, 1056.53, 1068.09, 1052.95, 1062.26
04/11/22, 1071.24, 1073.37, 1056.87, 1058.03
04/08/22, 1069.76, 1075.53, 1063.25, 1070.84
04/07/22, 1070.94, 1070.94, 1057.53, 1067.77
04/06/22, 1052.84, 1071.26, 1049.87, 1070.93
04/05/22, 1047.28, 1062.01, 1045.94, 1050.58
04/04/22, 1055.80, 1055.80, 1035.95, 1045.75
04/01/22, 1042.10, 1057.72, 1034.96, 1057.27
03/31/22, 1040.57, 1051.23, 1040.05, 1041.96
03/30/22, 1033.36, 1042.24, 1030.32, 1042.10
03/29/22, 1023.93, 1033.42, 1020.91, 1033.32
03/28/22, 1017.43, 1022.04, 1010.75, 1022.03
03/25/22, 1002.17, 1016.74, 1002.00, 1016.64
03/24/22, 992.41, 1001.66, 991.02, 1000.82
03/23/22, 990.37, 997.24, 983.82, 991.53
03/22/22, 992.85, 993.40, 982.84, 989.71
03/21/22, 982.97, 994.98, 982.97, 990.73
03/18/22, 990.51, 996.00, 979.95, 983.04
03/17/22, 986.02, 997.06, 983.80, 990.83
03/16/22, 987.48, 990.69, 971.52, 985.41
03/15/22, 985.74, 990.09, 979.52, 988.17
03/14/22, 981.02, 987.38, 970.62, 976.73
03/11/22, 982.32, 990.30, 976.64, 978.68
03/10/22, 969.37, 982.96, 968.20, 981.54
03/09/22, 983.12, 988.19, 972.89, 974.13
03/08/22, 996.26, 1002.55, 979.56, 979.67
03/07/22, 988.91, 998.23, 980.25, 996.40
03/04/22, 965.39, 989.11, 962.67, 988.47
03/03/22, 953.27, 969.67, 953.27, 966.81
03/02/22, 939.61, 954.15, 938.92, 950.64
03/01/22, 942.30, 951.05, 930.80, 939.00
02/28/22, 934.59, 944.33, 932.15, 942.54
02/25/22, 913.05, 939.16, 912.47, 938.25
02/24/22, 900.54, 907.23, 888.52, 905.49
02/23/22, 917.67, 919.98, 901.29, 902.04
02/22/22, 915.04, 922.23, 908.25, 915.80
02/18/22, 912.72, 922.35, 909.15, 915.77
02/17/22, 912.63, 918.67, 902.30, 915.00
02/16/22, 911.58, 917.25, 903.64, 913.04
02/15/22, 920.55, 924.66, 906.41, 911.01
02/14/22, 925.67, 929.32, 907.71, 917.29
02/11/22, 927.06, 934.38, 920.97, 924.77
02/10/22, 942.68, 942.68, 921.90, 924.05
02/09/22, 949.31, 953.26, 945.94, 949.03
02/08/22, 946.09, 950.99, 943.19, 945.83
02/07/22, 941.94, 946.96, 935.64, 943.20
02/04/22, 945.98, 950.66, 932.91, 942.19
02/03/22, 953.33, 956.32, 947.66, 950.60
02/02/22, 941.52, 955.95, 938.79, 955.23
02/01/22, 954.48, 956.34, 935.05, 942.61
01/31/22, 937.28, 955.33, 933.33, 954.18
01/28/22, 929.47, 941.55, 921.70, 941.03
01/27/22, 929.07, 942.29, 926.14, 930.25
01/26/22, 928.30, 938.21, 916.38, 922.87
01/25/22, 926.14, 933.65, 919.43, 926.54
01/24/22, 943.93, 945.52, 909.80, 932.47
01/21/22, 946.82, 956.58, 941.86, 943.75
01/20/22, 946.12, 957.02, 944.29, 945.60
01/19/22, 942.81, 954.39, 942.42, 944.56
01/18/22, 950.76, 950.76, 934.83, 942.76
01/14/22, 957.87, 960.21, 946.80, 953.07
01/13/22, 954.52, 962.64, 953.84, 958.98
01/12/22, 950.45, 956.84, 945.80, 955.22
01/11/22, 963.14, 965.08, 945.96, 952.74
01/10/22, 967.67, 969.19, 956.49, 962.66
01/07/22, 958.90, 972.99, 953.59, 968.10
01/06/22, 968.71, 974.57, 961.44, 962.46
01/05/22, 968.82, 979.69, 968.02, 969.20
01/04/22, 971.58, 982.63, 969.48, 969.73
01/03/22, 980.47, 980.48, 960.94, 972.24
12/31/21, 975.20, 984.42, 973.34, 980.78
12/30/21, 975.94, 978.82, 970.89, 977.45
12/29/21, 970.16, 976.44, 968.36, 975.11
12/28/21, 960.99, 969.32, 960.99, 969.12
12/27/21, 957.31, 961.15, 954.14, 960.82
12/23/21, 956.70, 960.48, 954.99, 955.77
12/22/21, 948.07, 957.21, 947.46, 956.38
12/21/21, 955.82, 960.73, 945.34, 950.10
12/20/21, 945.26, 953.44, 934.81, 952.08
12/17/21, 962.21, 963.36, 948.17, 950.07
12/16/21, 955.87, 968.62, 955.11, 962.87
12/15/21, 943.87, 957.75, 943.87, 957.26
12/14/21, 946.77, 949.62, 938.33, 942.26
12/13/21, 935.47, 952.47, 934.81, 947.26
12/10/21, 934.26, 939.33, 932.28, 935.67
12/09/21, 932.30, 935.60, 924.41, 931.13
12/08/21, 933.28, 938.61, 928.62, 932.63
12/07/21, 927.21, 936.49, 924.21, 934.12
12/06/21, 915.77, 936.11, 915.77, 927.09
12/03/21, 907.67, 914.35, 896.99, 914.03
12/02/21, 893.97, 911.98, 893.97, 904.10
12/01/21, 896.68, 914.33, 892.07, 892.49
11/30/21, 917.79, 917.79, 892.83, 893.56
11/29/21, 909.56, 922.89, 907.43, 920.57
11/26/21, 919.53, 921.73, 905.18, 906.95
11/24/21, 922.95, 925.31, 917.64, 922.85
11/23/21, 921.78, 928.57, 917.56, 922.66
11/22/21, 914.22, 926.19, 912.25, 921.50
11/19/21, 908.77, 916.53, 907.55, 914.39
11/18/21, 911.90, 912.98, 905.82, 908.40
11/17/21, 912.56, 913.23, 905.25, 912.34
11/16/21, 919.82, 920.80, 912.85, 913.25
11/15/21, 910.07, 919.79, 909.82, 919.61
11/12/21, 910.59, 910.59, 904.19, 908.29
11/11/21, 917.74, 918.15, 905.57, 910.26
11/10/21, 910.50, 918.12, 909.74, 917.04
11/09/21, 906.76, 912.73, 904.35, 909.94
11/08/21, 918.49, 919.36, 902.28, 907.00
11/05/21, 913.25, 923.50, 912.98, 918.63
11/04/21, 912.26, 914.71, 902.84, 911.11
11/03/21, 918.43, 920.20, 907.05, 914.17
11/02/21, 922.06, 924.81, 914.85, 922.89
11/01/21, 915.70, 921.30, 912.92, 919.82
10/29/21, 920.81, 925.16, 911.56, 915.91
10/28/21, 914.45, 921.83, 913.43, 921.15
10/27/21, 923.22, 925.48, 914.51, 914.81
10/26/21, 918.07, 928.89, 917.34, 921.77
10/25/21, 920.33, 924.16, 915.27, 917.78
10/22/21, 916.67, 923.11, 916.25, 921.43
10/21/21, 916.80, 920.34, 914.07, 915.49
10/20/21, 904.17, 919.23, 904.17, 916.16
10/19/21, 894.43, 903.18, 894.43, 902.25
10/18/21, 895.66, 895.66, 884.85, 889.48
10/15/21, 900.54, 904.36, 897.36, 898.54
10/14/21, 891.86, 901.67, 891.50, 900.09
10/13/21, 879.12, 890.87, 875.05, 890.14
10/12/21, 875.27, 881.92, 873.21, 879.40
10/11/21, 884.01, 884.15, 873.63, 874.63
10/08/21, 890.98, 892.43, 884.00, 884.70
10/07/21, 897.30, 904.10, 889.78, 891.02
10/06/21, 882.42, 896.65, 875.97, 896.25
10/05/21, 886.84, 889.92, 882.63, 884.12
10/04/21, 872.22, 888.56, 872.22, 885.70
10/01/21, 878.96, 880.87, 871.73, 872.82
09/30/21, 884.60, 885.74, 874.40, 874.63
09/29/21, 870.20, 887.71, 869.17, 882.29
09/28/21, 881.09, 882.43, 867.90, 869.74
09/27/21, 891.39, 899.11, 881.11, 882.07
09/24/21, 893.66, 898.97, 891.22, 892.80
09/23/21, 897.63, 904.34, 892.63, 893.61
09/22/21, 900.99, 905.11, 894.67, 898.05
09/21/21, 903.26, 910.18, 898.27, 898.49
09/20/21, 901.75, 909.27, 892.41, 901.54
09/17/21, 915.49, 920.20, 902.95, 903.80
09/16/21, 925.60, 929.20, 915.39, 916.73
09/15/21, 923.75, 930.87, 919.37, 924.96
09/14/21, 930.33, 932.87, 922.10, 924.69
09/13/21, 932.92, 938.31, 924.61, 927.28
09/10/21, 943.82, 943.82, 928.77, 929.14
09/09/21, 948.04, 948.66, 943.42, 944.08
09/08/21, 932.45, 951.63, 929.86, 949.12
09/07/21, 944.70, 944.70, 931.05, 932.26
09/03/21, 950.42, 951.47, 943.06, 944.93
09/02/21, 946.24, 952.76, 946.16, 952.62
09/01/21, 935.59, 948.26, 934.98, 945.37
08/31/21, 934.66, 939.49, 930.83, 934.30
08/30/21, 932.91, 937.81, 930.97, 935.16
08/27/21, 932.47, 936.13, 930.63, 932.25
08/26/21, 933.50, 934.18, 929.32, 931.77
08/25/21, 933.11, 937.19, 927.74, 934.45
08/24/21, 939.44, 940.09, 927.26, 933.25
08/23/21, 951.23, 951.54, 937.80, 939.44
08/20/21, 939.12, 952.13, 933.65, 950.75
08/19/21, 937.84, 948.58, 936.76, 940.96
08/18/21, 944.05, 944.14, 933.92, 937.17
08/17/21, 942.91, 944.84, 935.04, 943.92
08/16/21, 938.83, 950.81, 937.72, 944.54
08/13/21, 933.46, 939.54, 931.93, 938.29
08/12/21, 930.27, 935.25, 928.95, 932.67
08/11/21, 926.52, 935.05, 926.52, 931.52
08/10/21, 925.73, 928.58, 921.69, 925.42
08/09/21, 927.06, 928.61, 919.52, 925.12
08/06/21, 930.79, 933.99, 926.56, 926.74
08/05/21, 920.67, 931.26, 918.28, 930.75
08/04/21, 917.18, 920.45, 908.30, 919.19
08/03/21, 915.52, 925.44, 913.14, 920.69
08/02/21, 908.12, 918.18, 908.12, 914.44
07/30/21, 916.51, 923.62, 905.54, 907.42
07/29/21, 917.36, 920.32, 912.12, 917.25
07/28/21, 920.91, 922.35, 908.81, 915.79
07/27/21, 903.67, 923.20, 899.36, 920.94
07/26/21, 903.99, 906.89, 899.22, 904.40
07/23/21, 894.27, 905.21, 893.96, 904.54
07/22/21, 893.36, 897.82, 890.83, 892.98
07/21/21, 903.16, 905.64, 891.39, 892.29
07/20/21, 900.32, 911.05, 899.66, 902.50
07/19/21, 913.70, 917.24, 888.89, 899.18
07/16/21, 908.03, 919.52, 906.80, 914.61
07/15/21, 894.06, 907.11, 893.45, 906.73
07/14/21, 890.24, 900.30, 886.13, 896.49
07/13/21, 897.26, 898.52, 887.39, 890.40
07/12/21, 893.56, 898.03, 889.09, 897.60
07/09/21, 893.30, 895.39, 886.02, 894.20
07/08/21, 894.78, 898.69, 889.01, 891.72
07/07/21, 889.47, 896.22, 885.14, 895.97
07/06/21, 886.65, 889.92, 875.18, 889.68
07/02/21, 885.68, 886.51, 881.33, 885.78
07/01/21, 876.73, 887.77, 873.56, 885.16
06/30/21, 878.65, 880.98, 872.77, 876.07
06/29/21, 891.73, 894.75, 876.23, 878.16
06/28/21, 889.44, 897.36, 889.44, 893.21
06/25/21, 879.10, 889.44, 877.98, 889.07
06/24/21, 880.76, 882.28, 875.89, 878.97
06/23/21, 889.75, 889.75, 877.55, 880.12
06/22/21, 896.19, 898.59, 890.21, 890.32
06/21/21, 887.04, 898.28, 883.51, 896.92
06/18/21, 906.59, 906.59, 884.26, 884.86
06/17/21, 903.94, 912.93, 900.60, 907.74
06/16/21, 919.39, 923.09, 903.70, 903.93
06/15/21, 915.37, 923.09, 914.03, 918.43
06/14/21, 912.52, 917.08, 908.92, 915.18
06/11/21, 908.54, 913.10, 905.56, 912.85
06/10/21, 903.37, 909.96, 901.54, 908.68
06/09/21, 895.46, 904.62, 894.99, 902.89
06/08/21, 902.75, 903.75, 890.78, 894.26
06/07/21, 901.87, 903.04, 900.12, 902.09
06/04/21, 903.92, 906.24, 900.05, 900.82
06/03/21, 895.28, 905.44, 891.76, 902.49
06/02/21, 894.16, 902.19, 891.63, 897.86
06/01/21, 899.20, 900.71, 891.10, 893.53
05/28/21, 894.97, 900.88, 894.97, 897.35
05/27/21, 900.80, 901.70, 892.33, 892.92
05/26/21, 898.02, 902.94, 895.85, 899.29
05/25/21, 907.45, 907.54, 895.63, 897.73
05/24/21, 910.25, 914.81, 907.33, 907.57
05/21/21, 903.87, 911.11, 901.83, 908.53
05/20/21, 897.04, 908.28, 896.96, 903.45
05/19/21, 898.31, 898.31, 888.13, 896.69
05/18/21, 897.52, 901.54, 894.69, 898.99
05/17/21, 906.37, 912.42, 899.02, 899.39
05/14/21, 906.07, 913.64, 905.98, 907.73
05/13/21, 887.87, 909.78, 886.88, 905.11
05/12/21, 909.42, 909.42, 888.24, 889.10
05/11/21, 919.26, 920.96, 903.87, 910.14
05/10/21, 910.43, 927.98, 910.43, 919.93
05/07/21, 908.16, 918.03, 907.64, 909.90
05/06/21, 903.63, 909.85, 899.24, 908.82
05/05/21, 915.84, 915.84, 896.31, 902.30
05/04/21, 919.50, 921.71, 912.47, 917.25
05/03/21, 919.66, 928.60, 917.97, 919.78
04/30/21, 912.21, 919.46, 908.15, 919.25
04/29/21, 903.70, 912.60, 903.50, 911.06
04/28/21, 905.74, 908.18, 899.29, 902.76
04/27/21, 911.70, 911.70, 903.14, 904.67
04/26/21, 918.52, 919.14, 909.42, 912.00
04/23/21, 921.85, 924.41, 917.26, 918.26
04/22/21, 927.23, 929.13, 920.19, 921.10
04/21/21, 934.41, 937.38, 924.47, 927.30
04/20/21, 921.22, 934.81, 920.91, 933.37
04/19/21, 924.69, 926.34, 918.13, 920.83
04/16/21, 918.63, 927.06, 918.63, 923.71
04/15/21, 907.10, 917.65, 906.92, 917.19
04/14/21, 901.42, 907.48, 898.21, 907.34
04/13/21, 890.39, 904.22, 886.70, 902.59
04/12/21, 892.25, 899.08, 889.56, 892.01
04/09/21, 892.33, 896.06, 889.80, 891.67
04/08/21, 894.10, 896.77, 890.01, 891.17
04/07/21, 893.50, 897.05, 887.88, 892.35
04/06/21, 888.52, 893.81, 882.93, 893.59
04/05/21, 879.11, 894.91, 879.11, 889.88
04/01/21, 880.73, 881.33, 873.95, 879.51
03/31/21, 874.75, 882.77, 872.79, 880.34
03/30/21, 880.47, 880.47, 867.81, 874.49
03/29/21, 873.15, 886.12, 871.80, 882.21
03/26/21, 869.15, 874.26, 860.40, 873.55
03/25/21, 863.11, 872.26, 860.38, 869.27
03/24/21, 857.38, 866.89, 852.80, 861.59
03/23/21, 847.45, 862.24, 846.23, 859.13
03/22/21, 847.17, 849.47, 841.43, 847.67
03/19/21, 845.49, 853.93, 838.57, 847.56
03/18/21, 847.01, 850.68, 840.06, 846.03
03/17/21, 858.49, 858.96, 846.98, 847.92
03/16/21, 855.45, 860.53, 853.34, 859.04
03/15/21, 846.00, 858.71, 846.00, 856.77
03/12/21, 836.43, 847.38, 834.90, 844.88
03/11/21, 836.76, 844.24, 833.95, 834.27
03/10/21, 832.60, 839.43, 829.12, 837.05
03/09/21, 825.29, 833.52, 824.85, 830.93
03/08/21, 814.88, 830.34, 814.62, 823.45
03/05/21, 801.97, 817.72, 798.37, 814.03
03/04/21, 801.20, 815.64, 797.12, 800.17
03/03/21, 805.27, 805.27, 792.08, 798.59
03/02/21, 810.18, 813.61, 801.80, 806.08
03/01/21, 798.64, 819.46, 798.64, 810.38
02/26/21, 815.34, 819.98, 795.33, 795.61
02/25/21, 823.82, 827.38, 812.24, 814.39
02/24/21, 835.04, 835.29, 825.37, 825.65
02/23/21, 832.98, 840.87, 828.99, 835.85
02/22/21, 845.15, 845.15, 822.60, 830.38
02/19/21, 857.41, 857.48, 845.95, 846.51
02/18/21, 852.63, 861.53, 850.91, 857.98
02/17/21, 850.49, 853.57, 847.34, 853.06
02/16/21, 856.29, 858.19, 849.70, 851.20
02/12/21, 862.91, 866.43, 852.39, 857.10
02/11/21, 871.65, 871.75, 863.70, 864.79
02/10/21, 868.11, 873.19, 865.00, 871.21
02/09/21, 865.93, 868.23, 858.73, 866.03
02/08/21, 872.44, 873.85, 862.75, 865.41
02/05/21, 868.83, 875.54, 866.25, 872.25
02/04/21, 860.24, 868.68, 857.76, 867.61
02/03/21, 862.08, 865.60, 858.68, 860.30
02/02/21, 857.37, 875.98, 855.21, 863.32
02/01/21, 853.76, 863.57, 848.85, 856.58
01/29/21, 851.10, 859.33, 843.60, 852.40
01/28/21, 846.20, 866.16, 844.62, 853.22
01/27/21, 862.57, 864.66, 840.78, 844.37
01/26/21, 871.27, 871.46, 862.17, 864.41
01/25/21, 856.76, 873.47, 854.31, 872.17
01/22/21, 855.74, 861.00, 851.17, 857.94
01/21/21, 862.82, 863.54, 856.65, 857.90
01/20/21, 856.17, 867.48, 852.48, 864.72
01/19/21, 862.47, 865.40, 855.76, 857.45
01/15/21, 849.18, 862.51, 845.33, 861.09
01/14/21, 856.92, 856.92, 848.66, 851.26
01/13/21, 840.80, 857.73, 840.05, 855.74
01/12/21, 842.53, 845.71, 829.60, 839.33
01/11/21, 850.02, 852.13, 837.12, 843.31
01/08/21, 845.69, 852.90, 843.81, 851.28
01/07/21, 859.08, 861.89, 843.08, 844.03
01/06/21, 846.02, 863.32, 843.13, 857.58
01/05/21, 843.65, 846.73, 834.48, 842.21
01/04/21, 864.69, 865.53, 838.49, 843.00
12/31/20, 850.39, 865.30, 849.10, 864.64
12/30/20, 847.96, 854.52, 847.96, 850.59
12/29/20, 852.41, 855.90, 846.47, 848.89
12/28/20, 847.35, 856.18, 846.44, 849.55
12/24/20, 841.69, 846.25, 837.47, 845.97
12/23/20, 846.80, 853.07, 840.09, 840.18
12/22/20, 844.23, 846.25, 840.22, 842.22
12/21/20, 852.20, 852.20, 836.37, 844.96
12/18/20, 866.92, 870.24, 853.89, 857.26
12/17/20, 862.04, 871.94, 862.04, 866.78
12/16/20, 873.46, 877.09, 859.46, 859.59
12/15/20, 855.90, 873.43, 854.11, 871.54
12/14/20, 859.07, 869.36, 852.68, 852.81
12/11/20, 851.23, 856.70, 850.63, 855.10
12/10/20, 858.25, 858.99, 849.30, 854.06
12/09/20, 858.77, 860.39, 852.33, 856.76
12/08/20, 857.04, 863.63, 851.75, 858.36
12/07/20, 854.37, 863.40, 853.61, 859.85
12/04/20, 866.78, 869.31, 851.23, 856.13
12/03/20, 871.41, 874.83, 864.14, 866.89
12/02/20, 867.55, 874.76, 860.52, 874.66
12/01/20, 867.50, 879.18, 867.35, 868.25
11/30/20, 871.93, 872.52, 858.60, 861.74
11/27/20, 880.02, 880.14, 869.61, 873.18
11/25/20, 882.73, 883.54, 871.68, 880.98
11/24/20, 879.12, 886.55, 876.51, 882.62
11/23/20, 875.15, 877.86, 869.46, 873.01
11/20/20, 872.24, 878.79, 868.56, 873.29
11/19/20, 879.55, 880.47, 866.46, 872.94
11/18/20, 904.65, 905.17, 881.15, 881.37
11/17/20, 912.05, 914.75, 898.43, 899.01
11/16/20, 919.82, 920.84, 908.36, 917.38
11/13/20, 905.96, 913.12, 905.09, 910.91
11/12/20, 912.92, 912.92, 895.84, 902.10
11/11/20, 919.74, 923.96, 913.75, 917.19
11/10/20, 901.76, 918.64, 899.33, 916.18
11/09/20, 899.78, 931.30, 897.77, 898.85
11/06/20, 886.82, 893.59, 881.05, 881.76
11/05/20, 886.36, 901.64, 881.81, 885.44
11/04/20, 888.07, 900.93, 877.38, 877.69
11/03/20, 885.82, 899.45, 885.33, 889.78
11/02/20, 865.28, 877.34, 861.29, 876.56
10/30/20, 863.81, 867.72, 850.12, 857.77
10/29/20, 861.05, 878.13, 852.64, 867.65
10/28/20, 883.39, 890.83, 864.10, 865.33
10/27/20, 892.45, 900.68, 887.57, 890.68
10/26/20, 888.92, 894.04, 881.02, 891.98
10/23/20, 894.41, 896.51, 889.30, 893.68
10/22/20, 879.22, 892.49, 878.26, 891.28
10/21/20, 878.96, 883.64, 874.99, 877.10
10/20/20, 881.29, 887.11, 878.42, 881.15
10/19/20, 884.96, 889.53, 875.12, 877.60
10/16/20, 876.70, 887.82, 875.37, 884.52
10/15/20, 866.58, 880.45, 864.07, 875.22
10/14/20, 876.95, 881.22, 870.11, 875.19
10/13/20, 876.06, 878.27, 867.25, 876.05
10/12/20, 875.97, 888.62, 874.18, 882.82
10/09/20, 879.99, 880.25, 869.68, 875.81
10/08/20, 862.78, 876.98, 862.34, 875.30
10/07/20, 855.97, 862.56, 852.18, 859.99
10/06/20, 845.56, 860.22, 840.40, 850.89
10/05/20, 835.22, 847.02, 830.88, 844.57
10/02/20, 816.83, 836.74, 815.69, 832.49
10/01/20, 816.99, 825.72, 816.25, 824.27
09/30/20, 812.48, 818.18, 806.66, 814.70
09/29/20, 812.48, 817.04, 805.28, 808.99
09/28/20, 812.50, 818.62, 808.92, 810.20
09/25/20, 791.18, 808.94, 789.61, 808.13
09/24/20, 784.42, 801.44, 780.27, 795.93
09/23/20, 800.73, 800.73, 784.80, 785.16
09/22/20, 794.54, 803.69, 793.59, 799.37
09/21/20, 794.46, 796.31, 783.63, 793.72
09/18/20, 809.89, 812.01, 796.26, 797.95
09/17/20, 808.72, 813.43, 802.14, 810.81
09/16/20, 811.54, 819.91, 810.39, 814.51
09/15/20, 813.86, 830.43, 813.85, 818.68
09/14/20, 804.28, 815.14, 802.85, 810.94
09/11/20, 797.88, 802.17, 792.76, 799.93
09/10/20, 807.04, 807.77, 796.05, 796.34
09/09/20, 805.05, 819.26, 804.40, 809.51
09/08/20, 803.46, 804.94, 791.63, 798.63
09/04/20, 811.34, 814.41, 793.09, 803.70
09/03/20, 819.82, 826.89, 800.66, 808.12
09/02/20, 794.72, 822.39, 792.34, 818.68
09/01/20, 800.85, 801.50, 791.13, 794.08
08/31/20, 801.13, 808.97, 799.80, 803.22
08/28/20, 801.00, 802.19, 794.45, 800.73
08/27/20, 800.11, 806.86, 796.03, 800.69
08/26/20, 806.22, 806.32, 797.34, 798.89
08/25/20, 819.61, 819.61, 807.66, 810.80
08/24/20, 810.88, 817.84, 805.68, 817.71
08/21/20, 812.29, 812.38, 803.01, 809.61
08/20/20, 813.08, 818.04, 808.54, 810.59
08/19/20, 822.52, 823.59, 815.91, 817.16
08/18/20, 823.02, 826.56, 816.34, 820.37
08/17/20, 825.52, 830.90, 820.66, 823.96
08/14/20, 830.79, 832.33, 822.82, 824.87
08/13/20, 831.82, 836.98, 828.80, 834.39
08/12/20, 826.35, 841.49, 825.59, 836.74
08/11/20, 841.65, 843.05, 819.39, 821.99
08/10/20, 845.81, 848.71, 838.24, 841.03
08/07/20, 825.83, 846.43, 825.64, 843.23
08/06/20, 823.24, 830.67, 820.45, 828.87
08/05/20, 833.61, 835.73, 821.40, 825.37
08/04/20, 821.01, 835.59, 820.80, 832.49
08/03/20, 828.71, 829.20, 817.75, 822.34
07/31/20, 824.96, 832.06, 818.60, 830.77
07/30/20, 822.92, 828.24, 818.87, 828.13
07/29/20, 826.12, 831.11, 823.52, 828.96
07/28/20, 811.05, 832.35, 810.75, 825.47
07/27/20, 825.44, 825.78, 808.10, 813.02
07/24/20, 833.13, 841.34, 821.17, 825.74
07/23/20, 830.04, 837.08, 826.15, 830.70
07/22/20, 815.19, 833.20, 808.58, 829.50
07/21/20, 817.65, 829.94, 816.86, 820.47
07/20/20, 825.95, 828.20, 816.05, 817.04
07/17/20, 813.77, 830.53, 812.89, 828.60
07/16/20, 797.46, 811.53, 795.03, 809.52
07/15/20, 806.87, 813.11, 795.28, 796.47
07/14/20, 791.47, 804.44, 791.19, 799.91
07/13/20, 791.47, 799.02, 787.83, 791.24
07/10/20, 774.18, 793.17, 773.96, 791.35
07/09/20, 778.94, 779.35, 763.11, 774.23
07/08/20, 773.98, 785.53, 773.74, 783.15
07/07/20, 771.67, 778.57, 768.37, 775.59
07/06/20, 788.93, 794.55, 773.27, 779.03
07/02/20, 789.68, 795.66, 784.79, 786.89
07/01/20, 768.61, 788.48, 766.94, 785.15
06/30/20, 764.93, 771.22, 759.17, 767.50
06/29/20, 754.56, 764.55, 746.62, 764.39
06/26/20, 756.59, 765.41, 745.40, 749.40
06/25/20, 765.24, 765.24, 748.23, 757.34
06/24/20, 766.91, 772.07, 759.00, 767.60
06/23/20, 786.59, 788.56, 770.92, 773.47
06/22/20, 771.58, 785.06, 766.97, 780.42
06/19/20, 805.65, 808.47, 770.61, 770.61
06/18/20, 795.63, 802.20, 791.32, 798.74
06/17/20, 805.79, 806.29, 792.79, 800.36
